points,capacity,environment,survival,start,control,year,replicates,paired_positive,individual_extinction_fraction,individual_extinction_low,individual_extinction_high,density_zero_fraction,density_positive_below_one_individual_fraction,density_mass_mean,density_mass_min,individual_density_mean,access_individual_minus_density,access_mcse,access_density_change_mean,investment_individual_minus_density,investment_mcse,investment_density_change_mean
3,192,both,0.0,0.3,selected,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999994,1.0,-0.002154667720938977,0.008702983076988607,0.004229863033438603,0.02330837350337607,0.0052133567302284035,-0.09958604277420938
3,192,both,0.0,0.7,neutral,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,-0.0020263671874997426,0.001976652181364958,-8.829742492721948e-16,0.0023803710937499115,0.001749870558733354,-7.806255641895632e-18
3,192,both,0.0,0.7,neutral,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,0.0003784179687499733,0.004259304543602851,-8.881784197001252e-16,0.005301920572916526,0.003086894484391742,-1.6479873021779667e-17
3,192,both,0.0,0.7,neutral,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.00036214192708324856,0.004651069669869155,-8.777700788442644e-16,0.0056193033854165225,0.0034870656572684134,-8.673617379884035e-18
3,192,both,0.0,0.7,neutral,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,-0.002872721354166755,0.006264974343186873,-8.864436962241484e-16,0.008410644531249706,0.005093495679137942,-1.474514954580286e-17
3,192,both,0.0,0.7,neutral,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.003218587239583315,0.007420359571614419,-8.708311849403572e-16,0.010148111979166255,0.00610789317154858,0.0
3,192,both,0.0,0.7,neutral,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,-0.00020751953124979565,0.00785029811124783,-8.586881206085195e-16,0.010827636718749482,0.00771901394791976,1.1275702593849246e-17
3,192,both,0.0,0.7,selected,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,-7.771491959395263e-06,0.0014011779179775394,-0.0026899824142912164,0.0017772069562810673,0.0015868270606957226,-0.00036526034169785237
3,192,both,0.0,0.7,selected,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.002589845438902944,0.003698597143192078,-0.0024679345090147225,0.006100727941895633,0.0037437893017965326,-0.025701151118978922
3,192,both,0.0,0.7,selected,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,-0.0010051981241033202,0.0036198152340911408,-0.005134938594647568,0.0059519446351039345,0.003911823727762464,-0.03386535609343716
3,192,both,0.0,0.7,selected,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.0006538960043115747,0.004191544453203699,-0.0075101785563958905,0.01355104350572399,0.004355029160909521,-0.06707073751614046
3,192,both,0.0,0.7,selected,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,0.0029746727120152656,0.0053953649934726814,-0.014249900576599554,0.022391979693168664,0.005021667607397551,-0.09351421276608526
3,192,both,0.0,0.7,selected,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.009786004833080066,0.006339328095696939,-0.024348993114331044,0.025660531496163784,0.005436797380453729,-0.09945610441283041
3,192,both,0.75,0.3,neutral,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,-0.0003540039062503624,0.0011919599103538863,1.4051260155412137e-16,-0.00034586588541668777,0.0010316731419334536,-1.214306433183765e-17
3,192,both,0.75,0.3,neutral,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.0004638671874995074,0.0025635963028167283,1.3964523981613297e-16,-0.002591959635416705,0.0024498031971011006,-2.0816681711721685e-17
3,192,both,0.75,0.3,neutral,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.000516764322916185,0.003030386816460364,1.3183898417423734e-16,-0.0034545898437500534,0.0029574647351491294,-1.3877787807814457e-17
3,192,both,0.75,0.3,neutral,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.004345703125000468,0.003750489375113668,1.3617579286417936e-16,0.0020304361979164532,0.0038223989696105887,-4.336808689942018e-18
3,192,both,0.75,0.3,neutral,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.008732096354167152,0.0047364953614162965,1.4311468676808659e-16,-0.0015950520833335202,0.0049118730536608785,1.734723475976807e-18
3,192,both,0.75,0.3,neutral,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.008292643229167165,0.005783311714540367,1.3270634591222574e-16,0.0017700195312497216,0.006435135343792792,-1.3010426069826053e-17
3,192,both,0.75,0.3,selected,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.0004824224063003854,0.001119606375131881,0.0004824224063001408,-0.0008391133023961453,0.0010340281753600787,-0.0021678853955205283
3,192,both,0.75,0.3,selected,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.0014370171108026679,0.0023899215290525536,0.0016025336704469694,-0.0011324058003424403,0.0021013477622527283,-0.01482625305382407
3,192,both,0.75,0.3,selected,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.0011125259236494768,0.0026288883083751343,0.001524192826350192,-0.0013600066550391423,0.0024466342746260936,-0.019025735532460675
3,192,both,0.75,0.3,selected,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.0008126798583703017,0.003542130092949808,0.0007190926187866514,0.004274143114209951,0.0032421015790924843,-0.03843348556212635
3,192,both,0.75,0.3,selected,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.005596108839373481,0.005078948649349615,0.0007051583185397696,0.0066313822804536455,0.003742225053188836,-0.06653128462420338
3,192,both,0.75,0.3,selected,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.008996494889184215,0.0058899061253567,0.0012981014649820302,0.00815417308831433,0.003446481930711813,-0.09219958324456418
3,192,both,0.75,0.7,neutral,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,-0.0011271158854165367,0.0010899267318972457,-8.847089727481716e-16,-0.0014363606770833107,0.0009657726265287209,-9.540979117872439e-18
3,192,both,0.75,0.7,neutral,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,0.0017700195312499584,0.0021233657684537957,-8.743006318923108e-16,-0.0032307942708333284,0.0022073456580654024,-1.0408340855860843e-17
3,192,both,0.75,0.7,neutral,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,0.000736490885416715,0.0024879820293855904,-9.037909309839165e-16,-0.004292805989583295,0.0024693308495199184,-3.5561831257524545e-17
3,192,both,0.75,0.7,neutral,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.003369140624999876,0.0038638697822461405,-9.072603779358701e-16,-0.0044718424479167,0.0034310975036778097,-1.0408340855860843e-17
3,192,both,0.75,0.7,neutral,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,-0.004394531249999929,0.004500923586732319,-8.795048023202412e-16,-0.004838053385416775,0.0049843823262768,-2.2551405187698492e-17
3,192,both,0.75,0.7,neutral,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,-0.0026326497395832236,0.0072823072810269535,-8.951173136040325e-16,-0.003649902343750213,0.006314817823791969,-1.5612511283791264e-17
3,192,both,0.75,0.7,selected,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,-0.0007494578783220594,0.001096191559760028,-0.00033696790292872883,-0.00018850109836336757,0.0009823251581137775,-0.0023464923912199093
3,192,both,0.75,0.7,selected,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,0.00526624153571412,0.002727544536433691,-0.0004526022127984159,-0.00034728711358461735,0.0023045505528587664,-0.014044802730165265
3,192,both,0.75,0.7,selected,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,0.0055225299321981815,0.003283905240295511,-0.0010954465988657954,-0.0016133271182911003,0.0027819706663342087,-0.018162063506708716
3,192,both,0.75,0.7,selected,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.009358010764393257,0.004120766460154732,-0.0024732451393942294,-0.0010971568195293577,0.0036849746988924154,-0.0374892689617204
3,192,both,0.75,0.7,selected,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.011158815936469026,0.00598738818754604,-0.0038264591656365955,0.0020801960155937913,0.004009960555618169,-0.06721691476559352
3,192,both,0.75,0.7,selected,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,0.011038854039909094,0.00708788462035621,-0.006066523310743277,0.008432335254197378,0.003812586994712297,-0.09225801884794727
3,192,mainland,0.0,0.3,neutral,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.0019897460937502052,0.0014197462974340153,1.3357370765021415e-16,0.002551269531249915,0.001393835308158842,-1.734723475976807e-18
3,192,mainland,0.0,0.3,neutral,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.003287760416666906,0.002954570006902267,1.3530843112619095e-16,0.0014567057291665717,0.0027424501575337183,1.734723475976807e-18
3,192,mainland,0.0,0.3,neutral,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,-0.0014729817708336087,0.0033683584642289453,1.3183898417423734e-16,0.0028320312499998633,0.003070850596278994,-2.6020852139652106e-18
3,192,mainland,0.0,0.3,neutral,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.0026082356770836253,0.004551791002059736,1.3097162243624894e-16,0.0011637369791664938,0.003981011354011657,-1.1275702593849246e-17
3,192,mainland,0.0,0.3,neutral,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.008691406250000302,0.006015677396703841,1.2750217548429532e-16,0.005489095052083047,0.0051763687747304376,-2.168404344971009e-17
3,192,mainland,0.0,0.3,neutral,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,-0.008186848958333711,0.007263078823800784,1.205632815803881e-16,0.005098470052082961,0.006734184609359435,-1.9949319973733282e-17
3,192,mainland,0.0,0.3,selected,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,0.0008614266862977268,0.0016018719575011152,0.0021252269595355374,-0.0018735861623033444,0.0016908383708780115,0.010617889547719753
3,192,mainland,0.0,0.3,selected,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,0.0017430685837723377,0.0019900753182100724,0.00017750433289425577,-0.004203320426459935,0.0023685682040212232,0.03890384125979245
3,192,mainland,0.0,0.3,selected,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.0025408297388351503,0.0021999389613350127,-0.0011451591659185113,-0.0046771043631307595,0.0026091962453414037,0.046404806186046456
3,192,mainland,0.0,0.3,selected,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,0.006435051715768105,0.004816690123243709,-0.003932610309518247,-0.0039229661480084535,0.0032830838879328293,0.07149295312717363
3,192,mainland,0.0,0.3,selected,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999993,1.0,0.010296456879928358,0.006329611515681518,-0.01015811052576188,-0.0025652201520676814,0.002291086042641453,0.09193696494373248
3,192,mainland,0.0,0.3,selected,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,0.00694430430736682,0.007935170279074779,-0.003693164984450379,-0.0028370615960389613,0.0016728852933413346,0.09870294701270366
3,192,mainland,0.0,0.7,neutral,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,-0.0031982421874993533,0.0015868902146406983,-8.673617379884035e-16,0.002351888020833256,0.0012361082039913064,3.469446951953614e-18
3,192,mainland,0.0,0.7,neutral,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.0004597981770827434,0.003096330203415038,-8.847089727481716e-16,0.0004069010416665681,0.002785927307356948,3.469446951953614e-18
3,192,mainland,0.0,0.7,neutral,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-7.324218749941123e-05,0.0034943109640041482,-8.951173136040325e-16,0.002274576822916533,0.0032148898308915447,2.6020852139652106e-18
3,192,mainland,0.0,0.7,neutral,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.00039469401041718373,0.0042848801882195186,-8.89913143176102e-16,-0.0029093424479168057,0.004724618407758134,-3.469446951953614e-18
3,192,mainland,0.0,0.7,neutral,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.0021402994791672268,0.0060733612025803555,-9.17668718791731e-16,-0.007364908854166782,0.006510637471324786,-2.3418766925686896e-17
3,192,mainland,0.0,0.7,neutral,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.0024129231770838415,0.007298814477190603,-9.003214840319629e-16,-0.009440104166666982,0.0080693990085342,-1.474514954580286e-17
3,192,mainland,0.0,0.7,selected,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.002849176869372515,0.0014392532570628072,0.003675185983955687,0.00018419061807921269,0.001379550917392509,0.012254774225670461
3,192,mainland,0.0,0.7,selected,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.0003649222440480996,0.0023733171187147154,0.005262519162201081,-0.003258965648470674,0.0026699411440469735,0.04252898517971975
3,192,mainland,0.0,0.7,selected,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.00044067969475017864,0.0024880143338760225,0.005732009107332339,-0.004573820461378266,0.0024491385634335923,0.0501060470238772
3,192,mainland,0.0,0.7,selected,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.001433598244216426,0.004354144100439991,0.005632816994215648,-0.00953959665861597,0.0032015615146538928,0.07444845082528119
3,192,mainland,0.0,0.7,selected,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,0.00481346010487258,0.006898158091760649,-0.004288557761123354,-0.00898148110693079,0.0032669047295426088,0.09328730792984569
3,192,mainland,0.0,0.7,selected,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.0031534090242032187,0.00804549940377888,0.00021166259037937694,-0.007078863750863433,0.00308506959649351,0.09928670880294488
3,192,mainland,0.75,0.3,neutral,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.0010742187500003223,0.0010483221343406944,1.3877787807814457e-16,-0.00015462239583336184,0.0009821050611265808,-5.204170427930421e-18
3,192,mainland,0.75,0.3,neutral,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.0004313151041662978,0.0022300616658941035,1.3791051634015616e-16,0.0005940755208332866,0.002381773994868632,-1.9949319973733282e-17
3,192,mainland,0.75,0.3,neutral,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,-0.00030924479166702726,0.002476566801752458,1.2836953722228372e-16,0.0015218098958332598,0.0023466562040281333,-6.938893903907228e-18
3,192,mainland,0.75,0.3,neutral,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.0032470703125003545,0.0037890612959207153,1.3183898417423734e-16,0.0019368489583332172,0.0038041235508217263,-1.9081958235744878e-17
3,192,mainland,0.75,0.3,neutral,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.004313151041667022,0.00497710864612187,1.3183898417423734e-16,-0.0012329101562501416,0.005092896504138881,-1.474514954580286e-17
3,192,mainland,0.75,0.3,neutral,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.005875651041667062,0.006238069197289388,1.3704315460216776e-16,0.007458496093749685,0.006211382168622574,-3.2959746043559335e-17
3,192,mainland,0.75,0.3,selected,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.0005285467971274105,0.0010890764074188352,0.0002681301304605704,0.0005647912553503314,0.0010666925878738964,-0.0005444462032670539
3,192,mainland,0.75,0.3,selected,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.003465768395401555,0.002594464315533894,-9.868472959861062e-05,-0.0021240059873267533,0.002476643879223386,-0.002380388543923244
3,192,mainland,0.75,0.3,selected,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.0046160383631124865,0.0030271883919688472,-0.000559742886887731,-0.0023806426236840034,0.002780182110105111,-0.002998589147149301
3,192,mainland,0.75,0.3,selected,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,-0.003079352103137684,0.0036069193925380733,-0.0018115984176958915,-0.005461471831593918,0.003975820927068447,-0.005362095876739404
3,192,mainland,0.75,0.3,selected,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.005903533000508087,0.004766823525714593,-0.004415477416158823,-0.003584118226490787,0.004852408708693414,-0.008183459898509264
3,192,mainland,0.75,0.3,selected,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,0.00037623578703964173,0.0062250282700751685,-0.0030821277141234054,0.0037446786006548795,0.0067365582838256974,-0.01379513432982173
3,192,mainland,0.75,0.7,neutral,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,1.2207031250367067e-05,0.000994303781251376,-8.968520370800093e-16,-9.358723958334796e-05,0.001000121726300532,-5.204170427930421e-18
3,192,mainland,0.75,0.7,neutral,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.0006998697916670484,0.0022142472672639097,-9.020562075079397e-16,-0.001428222656250048,0.0023265351617986854,-5.204170427930421e-18
3,192,mainland,0.75,0.7,neutral,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.001717122395833614,0.0024970390557087097,-9.141992718397773e-16,-0.0006754557291667228,0.002672782829413183,-3.0357660829594124e-17
3,192,mainland,0.75,0.7,neutral,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.004073079427083662,0.0033474165859320947,-8.881784197001252e-16,2.441406249987805e-05,0.0035812726876660343,-1.214306433183765e-17
3,192,mainland,0.75,0.7,neutral,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.004357910156250368,0.004738449021050825,-8.968520370800093e-16,0.002115885416666463,0.004897287915588187,0.0
3,192,mainland,0.75,0.7,neutral,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999996,1.0,0.0035156250000003414,0.006013514325106424,-8.864436962241484e-16,0.003324381510416319,0.0065549735564154185,2.6020852139652106e-18
3,192,mainland,0.75,0.7,selected,10,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.001262126218816096,0.001082333776764051,0.0005378423646488929,-1.4403683079093794e-05,0.0011096166059121047,2.6610714329055804e-05
3,192,mainland,0.75,0.7,selected,40,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,-0.0038336841787278003,0.0022916620655751277,0.002149113866227348,0.003013953072633302,0.001997331198255378,-0.00023074994763342543
3,192,mainland,0.75,0.7,selected,50,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,-0.00455336511342069,0.002477695600677531,0.0026449992280035348,0.003918905672043703,0.00219208250304607,-0.0003096934324605177
3,192,mainland,0.75,0.7,selected,100,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999998,1.0,-0.007329353570052202,0.003658382600789195,0.003980557997135084,0.005027190343624936,0.0031947786982215605,-0.0014301851352917592
3,192,mainland,0.75,0.7,selected,200,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,-0.0027783244377629565,0.004979025155925217,-9.032790598748584e-05,0.00356540695398422,0.004712289932694422,-0.005384254610234355
3,192,mainland,0.75,0.7,selected,400,64,64,0.0,0.0,0.05662405979280534,0.0,0.0,1.0,0.9999999999999997,1.0,0.0011474124722332755,0.006358417639719994,0.004573616173599774,0.0028640215467911,0.005761833919703658,-0.012169848369707924
4,48,both,0.0,0.3,neutral,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.009765625000000187,0.0043435028527182475,-1.4224732503009818e-16,0.004817708333333389,0.006748827234249261,3.469446951953614e-17
4,48,both,0.0,0.3,neutral,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.02074652777777784,0.013383134683224676,-1.2836953722228372e-16,0.010156250000000158,0.012022428423761857,4.5102810375396984e-17
4,48,both,0.0,0.3,neutral,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.02157118055555564,0.014216685700951425,-1.3530843112619095e-16,0.004427083333333481,0.013332591095033163,1.0408340855860843e-17
4,48,both,0.0,0.3,neutral,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.032335069444444454,0.01708636405454994,-1.1102230246251565e-16,0.012803819444444621,0.015547514759775671,5.898059818321144e-17
4,48,both,0.0,0.3,neutral,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.03615451388888884,0.018586766825718467,-6.591949208711867e-17,0.011892361111111312,0.015585066640210001,6.591949208711867e-17
4,48,both,0.0,0.3,neutral,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.03615451388888876,0.018586766825718467,1.3877787807814457e-17,0.011892361111111346,0.015585066640210003,3.122502256758253e-17
4,48,both,0.0,0.3,selected,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.005557869568598595,0.004947350181645731,0.006508102653623657,0.0037329908763679594,0.006390835088602909,0.0029944396791876902
4,48,both,0.0,0.3,selected,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,1.0,0.0009988699488240656,0.014088222512890457,0.014278907828953686,0.006017351963763521,0.009576889067997144,-0.021121518630430196
4,48,both,0.0,0.3,selected,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.0006933946305517306,0.012315972035046726,0.012197230369448229,0.014043205025506458,0.010463543813252636,-0.029147371692173105
4,48,both,0.0,0.3,selected,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.009528770894474936,0.0165611853164069,0.0029278263277472023,0.03802025248880091,0.01260970426201675,-0.05703066915546756
4,48,both,0.0,0.3,selected,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.007652809556352941,0.0193226764533033,0.003501704332535858,0.06181408005490638,0.012354832253780569,-0.08056408005490634
4,48,both,0.0,0.3,selected,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.006677013404261259,0.023079042165116172,0.004477500484627542,0.0804339881026467,0.011033892489524612,-0.09770829365820222
4,48,both,0.0,0.7,neutral,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.018272569444444754,0.006684281425562369,-4.163336342344337e-17,0.005555555555555633,0.006400892005578458,4.163336342344337e-17
4,48,both,0.0,0.7,neutral,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.025824652777777964,0.009201545847281091,2.0816681711721685e-17,0.006076388888888975,0.010569385889505458,4.5102810375396984e-17
4,48,both,0.0,0.7,neutral,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,0.9999999999999998,0.9999999999999994,1.0,0.022916666666666828,0.011163792932231595,6.245004513516506e-17,0.011588541666666674,0.010461270005637588,8.326672684688674e-17
4,48,both,0.0,0.7,neutral,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999999,1.0,0.009939236111111402,0.013571417750190723,6.938893903907228e-17,0.013281250000000123,0.012987515242716218,1.0408340855860843e-17
4,48,both,0.0,0.7,neutral,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,0.006987847222222461,0.015477112476218835,1.1102230246251565e-16,0.015104166666666832,0.01392522734685238,2.42861286636753e-17
4,48,both,0.0,0.7,neutral,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,0.006987847222222364,0.015477112476218843,2.0816681711721685e-16,0.020225694444444636,0.013181017016421534,3.8163916471489756e-17
4,48,both,0.0,0.7,selected,10,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.0015447537443075005,0.005801521602441418,-0.0024483018112477772,0.008696191583457198,0.005171363543008652,-0.0004930665834570885
4,48,both,0.0,0.7,selected,40,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.008087998904220274,0.011935280420439107,-0.008752278873557146,0.015863546671057556,0.013147411532596336,-0.018771532782168435
4,48,both,0.0,0.7,selected,50,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.009167980920810129,0.013658221355212262,-0.005545560745856222,0.019089896932117427,0.014211108004374307,-0.02629475804322839
4,48,both,0.0,0.7,selected,100,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.0065590055246218665,0.015715235559142365,-0.0022517583642666303,0.03498126161188583,0.015946055066516102,-0.05811494216744127
4,48,both,0.0,0.7,selected,200,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999998,1.0,-0.0063212193668878355,0.01949069026138351,-0.0008402389664450699,0.058449762263593864,0.016914081400115733,-0.08796365115248264
4,48,both,0.0,0.7,selected,400,16,16,0.0,0.0,0.1936076805344365,0.0,0.0,1.0,0.9999999999999997,1.0,-0.003235635244706797,0.020576166104804453,-0.0064431841997372175,0.06958761585358475,0.016607149493158023,-0.09936192140914019
