campaign,environment,survival,selfing,start,control,year,variant,depression,ovule_effort,pollen_effort,replicates,survivors,extinction_fraction,extinction_low,extinction_high,population_mean,population_mcse,visitor_types_mean,access_increasing_fraction,access_increasing_low,access_increasing_high,access_decreasing_fraction,access_decreasing_low,access_decreasing_high,access_small_change_fraction,access_small_change_low,access_small_change_high,access_extinction_fraction,access_extinction_low,access_extinction_high,access_change_mean,access_change_mcse,access_decreasing,access_small_change,access_increasing,investment_increasing_fraction,investment_increasing_low,investment_increasing_high,investment_decreasing_fraction,investment_decreasing_low,investment_decreasing_high,investment_small_change_fraction,investment_small_change_low,investment_small_change_high,investment_extinction_fraction,investment_extinction_low,investment_extinction_high,investment_change_mean,investment_change_mcse,investment_decreasing,investment_small_change,investment_increasing
assurance,both,0.75,0.1,0.7,selected,40,a0.1_d0.9,0.9,lifetime,lifetime,256,2,0.9921875,0.9719672316984642,0.9978549096323186,0.0078125,0.005513429182282041,1.2353515625,0.0,0.0,0.01478385642587143,0.00390625,0.0006898821669617927,0.021790975380582514,0.00390625,0.0006898821669617927,0.021790975380582514,0.9921875,0.9719672316984642,0.9978549096323186,-0.04430883368293048,0.02834035347504782,1,1,0,0.00390625,0.0006898821669617927,0.021790975380582514,0.0,0.0,0.01478385642587143,0.00390625,0.0006898821669617927,0.021790975380582514,0.9921875,0.9719672316984642,0.9978549096323186,0.011581018090008638,0.020340488983292687,0,1,1
assurance,both,0.75,0.1,0.7,selected,50,a0.1_d0.0,0.0,lifetime,lifetime,256,147,0.42578125,0.36674752969705376,0.48700944899116155,5.515625,0.5715896507638099,1.127578125,0.18359375,0.14096616877647156,0.23557674036802523,0.2109375,0.16542210475657976,0.26499981223962715,0.1796875,0.13750213221413665,0.23134377580868726,0.42578125,0.36674752969705376,0.48700944899116155,-0.001452135794962771,0.004038485315133717,54,46,47,0.21484375,0.16894358808976334,0.26917533002811644,0.18359375,0.14096616877647156,0.23557674036802523,0.17578125,0.13404604842154846,0.22710285847960257,0.42578125,0.36674752969705376,0.48700944899116155,-0.00023613677581220226,0.003918952131645749,47,45,55
assurance,both,0.75,0.1,0.7,selected,50,a0.1_d0.5,0.5,lifetime,lifetime,256,16,0.9375,0.9008977667558741,0.9611663588714884,0.37890625,0.18442104749634933,1.127578125,0.01953125,0.008370729784579391,0.04489813224965644,0.03515625,0.018604096092635542,0.0654527704282918,0.0078125,0.002145090367681419,0.028032768301535768,0.9375,0.9008977667558741,0.9611663588714884,-0.013448235083216874,0.012505374791353241,9,2,5,0.03125,0.015918258891511296,0.06044160650774316,0.015625,0.006092598203366294,0.039479262709196654,0.015625,0.006092598203366294,0.039479262709196654,0.9375,0.9008977667558741,0.9611663588714884,0.014409065185478062,0.01374581911260329,4,4,8
assurance,both,0.75,0.1,0.7,selected,50,a0.1_d0.9,0.9,lifetime,lifetime,256,1,0.99609375,0.9782090246194175,0.9993101178330381,0.00390625,0.00390625,1.127578125,0.0,0.0,0.01478385642587143,0.00390625,0.0006898821669617927,0.021790975380582514,0.0,0.0,0.01478385642587143,0.99609375,0.9782090246194175,0.9993101178330381,-0.0726491871579783,,1,0,0,0.00390625,0.0006898821669617927,0.021790975380582514,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.99609375,0.9782090246194175,0.9993101178330381,0.031921507073301325,,0,0,1
assurance,both,0.75,0.1,0.7,selected,100,a0.1_d0.0,0.0,lifetime,lifetime,256,14,0.9453125,0.9103104192747177,0.9671477085959906,0.54296875,0.2463435842797173,0.9062109375,0.01953125,0.008370729784579391,0.04489813224965644,0.0234375,0.010784867555857603,0.0501809956000511,0.01171875,0.003993287123007758,0.033881572667882304,0.9453125,0.9103104192747177,0.9671477085959906,-0.0062207768758976946,0.014252162739413779,6,3,5,0.0,0.0,0.01478385642587143,0.04296875,0.024159813300607562,0.07529105546366555,0.01171875,0.003993287123007758,0.033881572667882304,0.9453125,0.9103104192747177,0.9671477085959906,-0.03104701320812598,0.006160916619961789,11,3,0
assurance,both,0.75,0.1,0.7,selected,100,a0.1_d0.5,0.5,lifetime,lifetime,256,1,0.99609375,0.9782090246194175,0.9993101178330381,0.00390625,0.00390625,0.9062109375,0.00390625,0.0006898821669617927,0.021790975380582514,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.99609375,0.9782090246194175,0.9993101178330381,0.05465519129677354,,0,0,1,0.00390625,0.0006898821669617927,0.021790975380582514,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.99609375,0.9782090246194175,0.9993101178330381,0.06392336674704424,,0,0,1
assurance,both,0.75,0.1,0.7,selected,100,a0.1_d0.9,0.9,lifetime,lifetime,256,0,1.0,0.9852161435741286,1.0,0.0,0.0,0.9062109375,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0
assurance,both,0.75,0.1,0.7,selected,200,a0.1_d0.0,0.0,lifetime,lifetime,256,0,1.0,0.9852161435741286,1.0,0.0,0.0,0.78705078125,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0
assurance,both,0.75,0.1,0.7,selected,200,a0.1_d0.5,0.5,lifetime,lifetime,256,0,1.0,0.9852161435741286,1.0,0.0,0.0,0.78705078125,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0
assurance,both,0.75,0.1,0.7,selected,200,a0.1_d0.9,0.9,lifetime,lifetime,256,0,1.0,0.9852161435741286,1.0,0.0,0.0,0.78705078125,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0
assurance,both,0.75,0.1,0.7,selected,400,a0.1_d0.0,0.0,lifetime,lifetime,256,0,1.0,0.9852161435741286,1.0,0.0,0.0,0.7280957031249999,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0
assurance,both,0.75,0.1,0.7,selected,400,a0.1_d0.5,0.5,lifetime,lifetime,256,0,1.0,0.9852161435741286,1.0,0.0,0.0,0.7280957031249999,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0
assurance,both,0.75,0.1,0.7,selected,400,a0.1_d0.9,0.9,lifetime,lifetime,256,0,1.0,0.9852161435741286,1.0,0.0,0.0,0.7280957031249999,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0
assurance,both,0.75,0.5,0.3,neutral,10,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,2.40234375,0.07421875,0.048026107191811204,0.11300077054584494,0.109375,0.07676405306596229,0.15353583476674978,0.81640625,0.7644232596319748,0.8590338312235285,0.0,0.0,0.01478385642587143,-0.0009434063167567969,0.0009135952909906758,28,209,19,0.07421875,0.048026107191811204,0.11300077054584494,0.09375,0.0638098481830768,0.13570203516294374,0.83203125,0.7814036577580846,0.8728414375841101,0.0,0.0,0.01478385642587143,-0.0005725968986515651,0.0009136431465021544,24,213,19
assurance,both,0.75,0.5,0.3,neutral,10,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,47.95703125,0.024293744577197397,2.40234375,0.07421875,0.048026107191811204,0.11300077054584494,0.08203125,0.05427759190690546,0.12214328807409647,0.84375,0.7942285422215228,0.8831075564856906,0.0,0.0,0.01478385642587143,-0.0003558247319523577,0.0008996475354505892,21,216,19,0.078125,0.05114064056843023,0.11758323829089878,0.07421875,0.048026107191811204,0.11300077054584494,0.84765625,0.7985218710820212,0.886511228746865,0.0,0.0,0.01478385642587143,0.000523826056148521,0.0009040633632416822,19,217,20
assurance,both,0.75,0.5,0.3,neutral,10,a0.5_d0.9,0.9,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,20.21875,0.8260442551822559,2.40234375,0.140625,0.10333688392273097,0.18853901288336414,0.12109375,0.08663517067416432,0.1667557205235664,0.73828125,0.6811957065092896,0.7883213619127559,0.0,0.0,0.01478385642587143,0.0009186682480377993,0.001097160493436131,31,189,36,0.12890625,0.09328077992555084,0.17550411351552564,0.08203125,0.05427759190690546,0.12214328807409647,0.7890625,0.7350001877603728,0.8345778952434203,0.0,0.0,0.01478385642587143,0.002195851113518636,0.001064219880704733,21,202,33
assurance,both,0.75,0.5,0.3,neutral,40,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,1.2353515625,0.2578125,0.20808593083982155,0.31469999961646,0.29296875,0.240606845197983,0.3514520953533543,0.44921875,0.389484750270348,0.5104542351479046,0.0,0.0,0.01478385642587143,-0.001563037905027622,0.002006065037044652,75,115,66,0.2578125,0.20808593083982155,0.31469999961646,0.24609375,0.19734067215723067,0.3023542549340322,0.49609375,0.43535888592634564,0.5569441129519814,0.0,0.0,0.01478385642587143,0.00026158369560592997,0.0018464948852878534,63,127,66
assurance,both,0.75,0.5,0.3,neutral,40,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,47.90625,0.043539409126202244,1.2353515625,0.2890625,0.2369733003711826,0.34738863905848194,0.2421875,0.19377015335079256,0.2982277726187974,0.46875,0.4085346505933857,0.5298893404332313,0.0,0.0,0.01478385642587143,0.0019947089876427007,0.0018354481478999674,62,120,74,0.23828125,0.1902054003663705,0.2940955244815466,0.2734375,0.22248853918114145,0.33108539576183155,0.48828125,0.4276765099686914,0.5492324866662899,0.0,0.0,0.01478385642587143,-0.0019496874866984132,0.0018389863562972189,70,125,61
assurance,both,0.75,0.5,0.3,neutral,40,a0.5_d0.9,0.9,lifetime,lifetime,256,35,0.86328125,0.8157948225987579,0.9000262817168199,0.453125,0.103214088078814,1.2353515625,0.05078125,0.029913811386553534,0.08493105962106533,0.046875,0.027014851001628076,0.0801330188843179,0.0390625,0.0213540358427329,0.07039983179986732,0.86328125,0.8157948225987579,0.9000262817168199,0.000994368244127758,0.009431578929712248,12,10,13,0.04296875,0.024159813300607562,0.07529105546366555,0.03515625,0.018604096092635542,0.0654527704282918,0.05859375,0.03582660763317509,0.09441226561778955,0.86328125,0.8157948225987579,0.9000262817168199,0.005733126803124228,0.007745252573619425,9,15,11
assurance,both,0.75,0.5,0.3,neutral,50,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,1.127578125,0.26171875,0.21167863808724405,0.31880429349071027,0.328125,0.2735197547273731,0.38781219591902016,0.41015625,0.3516648037328092,0.47130417046871464,0.0,0.0,0.01478385642587143,-0.0029367014069618374,0.0021529775973404917,84,105,67,0.27734375,0.22610219451112512,0.3351687415535207,0.26953125,0.2188800151092185,0.3269969187120816,0.453125,0.3932873375109957,0.5143486490289297,0.0,0.0,0.01478385642587143,0.001463374540116658,0.0020214325058864713,69,116,71
assurance,both,0.75,0.5,0.3,neutral,50,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,47.96875,0.013416179506439961,1.127578125,0.28125,0.2297209150846507,0.33924702210166807,0.26171875,0.21167863808724405,0.31880429349071027,0.45703125,0.3970936285540288,0.5182393591075696,0.0,0.0,0.01478385642587143,0.000936367431845112,0.001998555878651841,67,117,72,0.28515625,0.23334463740263667,0.3433203009053549,0.296875,0.24424521529493903,0.35551072637807124,0.41796875,0.35919855391479266,0.4791644225300769,0.0,0.0,0.01478385642587143,-0.0016493658918903856,0.0020855844943816035,76,107,73
assurance,both,0.75,0.5,0.3,neutral,50,a0.5_d0.9,0.9,lifetime,lifetime,256,11,0.95703125,0.9247089445363343,0.9758401866993924,0.05859375,0.01922243608043532,1.127578125,0.015625,0.006092598203366294,0.039479262709196654,0.01953125,0.008370729784579391,0.04489813224965644,0.0078125,0.002145090367681419,0.028032768301535768,0.95703125,0.9247089445363343,0.9758401866993924,-0.0006544369461773215,0.020013484527323874,5,2,4,0.01171875,0.003993287123007758,0.033881572667882304,0.01171875,0.003993287123007758,0.033881572667882304,0.01953125,0.008370729784579391,0.04489813224965644,0.95703125,0.9247089445363343,0.9758401866993924,-0.00018086377831552395,0.013656813897912526,3,5,3
assurance,both,0.75,0.5,0.3,neutral,100,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,0.9062109375,0.34765625,0.29196088318828545,0.40785607306647226,0.34375,0.28826407712322777,0.403855878009857,0.30859375,0.2551887425019035,0.36765820253612547,0.0,0.0,0.01478385642587143,-0.0013841475938087006,0.0027351333970698135,88,79,89,0.33203125,0.2771993280647148,0.3918296237033514,0.3203125,0.26617385334096993,0.3797640950620776,0.34765625,0.29196088318828545,0.40785607306647226,0.0,0.0,0.01478385642587143,0.001936714891911985,0.002538070745544719,82,89,85
assurance,both,0.75,0.5,0.3,neutral,100,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,47.93359375,0.03176562206135515,0.9062109375,0.3125,0.2588458887858718,0.37169805737383,0.35546875,0.29936712788953435,0.4158438306085691,0.33203125,0.2771993280647148,0.3918296237033514,0.0,0.0,0.01478385642587143,-0.0013169816380126853,0.0026180881528126312,91,85,80,0.32421875,0.2698445830530154,0.38379036647170506,0.34375,0.28826407712322777,0.403855878009857,0.33203125,0.2771993280647148,0.3918296237033514,0.0,0.0,0.01478385642587143,-0.002855349780111739,0.0027176092836382697,88,85,83
assurance,both,0.75,0.5,0.3,neutral,100,a0.5_d0.9,0.9,lifetime,lifetime,256,0,1.0,0.9852161435741286,1.0,0.0,0.0,0.9062109375,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0
assurance,both,0.75,0.5,0.3,neutral,200,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,0.78705078125,0.3671875,0.3105076134241139,0.4277943484390082,0.3828125,0.3254185065983358,0.4436714597514778,0.25,0.20091686568173925,0.3064750625311965,0.0,0.0,0.01478385642587143,-0.0013612687024914072,0.003190864430008963,98,64,94,0.4140625,0.3554297681158383,0.4752362072073583,0.34765625,0.29196088318828545,0.40785607306647226,0.23828125,0.1902054003663705,0.2940955244815466,0.0,0.0,0.01478385642587143,0.004027621480227514,0.0031978630203850175,89,61,106
assurance,both,0.75,0.5,0.3,neutral,200,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,47.90625,0.03947999927985378,0.78705078125,0.34765625,0.29196088318828545,0.40785607306647226,0.3984375,0.3403930035879241,0.459484967248581,0.25390625,0.20449864653192884,0.31059028280267975,0.0,0.0,0.01478385642587143,-0.001846696078552246,0.0032617290565109354,102,65,89,0.37109375,0.3142292916101357,0.43176967137465927,0.40234375,0.3441464041785611,0.46342856777961694,0.2265625,0.1795467073799799,0.28166321410291856,0.0,0.0,0.01478385642587143,-0.00246517976486342,0.0033103826640164115,103,58,95
assurance,both,0.75,0.5,0.3,neutral,200,a0.5_d0.9,0.9,lifetime,lifetime,256,0,1.0,0.9852161435741286,1.0,0.0,0.0,0.78705078125,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0
assurance,both,0.75,0.5,0.3,neutral,400,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,0.7280957031249999,0.3671875,0.3105076134241139,0.4277943484390082,0.39453125,0.33664349360941154,0.45553747610542067,0.23828125,0.1902054003663705,0.2940955244815466,0.0,0.0,0.01478385642587143,-0.0022856745877101194,0.003463563296447482,101,61,94,0.43359375,0.37431161888417475,0.4948393620473863,0.37890625,0.32168476294187087,0.43970820228626983,0.1875,0.14443796573655726,0.2398019445296124,0.0,0.0,0.01478385642587143,0.004546075629705133,0.0034082872040735062,97,48,111
assurance,both,0.75,0.5,0.3,neutral,400,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,47.9375,0.03297912292677912,0.7280957031249999,0.37890625,0.32168476294187087,0.43970820228626983,0.4140625,0.3554297681158383,0.4752362072073583,0.20703125,0.16190727728556475,0.2608176385889693,0.0,0.0,0.01478385642587143,-0.0020287492248837235,0.0034897290812028877,106,53,97,0.390625,0.33289789371255574,0.45158607488060365,0.41015625,0.3516648037328092,0.47130417046871464,0.19921875,0.15489813913670408,0.2524327744944842,0.0,0.0,0.01478385642587143,-0.0034910438564516697,0.003511567940590858,105,51,100
assurance,both,0.75,0.5,0.3,neutral,400,a0.5_d0.9,0.9,lifetime,lifetime,256,0,1.0,0.9852161435741286,1.0,0.0,0.0,0.7280957031249999,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0
assurance,both,0.75,0.5,0.3,selected,10,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,2.40234375,0.0859375,0.05743557903626671,0.12668230206640807,0.109375,0.07676405306596229,0.15353583476674978,0.8046875,0.7517702074567393,0.8485958800337453,0.0,0.0,0.01478385642587143,-0.00045214570285595046,0.0009165939613118023,28,206,22,0.04296875,0.024159813300607562,0.07529105546366555,0.09765625,0.06702402222215342,0.14018486224554,0.859375,0.8114609871166358,0.8966631160772691,0.0,0.0,0.01478385642587143,-0.0023780687506241485,0.000906987802038676,25,220,11
assurance,both,0.75,0.5,0.3,selected,10,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,47.94921875,0.025467396661986687,2.40234375,0.08984375,0.06061336726621258,0.1312015149581351,0.09375,0.0638098481830768,0.13570203516294374,0.81640625,0.7644232596319748,0.8590338312235285,0.0,0.0,0.01478385642587143,0.0002896858170163899,0.000899248861311547,24,209,23,0.078125,0.05114064056843023,0.11758323829089878,0.09765625,0.06702402222215342,0.14018486224554,0.82421875,0.7728971415203973,0.8659539515784516,0.0,0.0,0.01478385642587143,-0.0012479023265535149,0.0009159677680285014,25,211,20
assurance,both,0.75,0.5,0.3,selected,10,a0.5_d0.9,0.9,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,20.13671875,0.809281094027645,2.40234375,0.13671875,0.09997371828318014,0.1842051774012421,0.12890625,0.09328077992555084,0.17550411351552564,0.734375,0.6770967582431306,0.7847233090572421,0.0,0.0,0.01478385642587143,0.0001645080673311727,0.0011249435657844319,33,188,35,0.16796875,0.12715856241588983,0.2185963422419154,0.0859375,0.05743557903626671,0.12668230206640807,0.74609375,0.6894097171973202,0.7955013534680712,0.0,0.0,0.01478385642587143,0.002886708856246251,0.0011839750309111166,22,191,43
assurance,both,0.75,0.5,0.3,selected,40,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,1.2353515625,0.28125,0.2297209150846507,0.33924702210166807,0.31640625,0.26250760743602425,0.37573333984535046,0.40234375,0.3441464041785611,0.46342856777961694,0.0,0.0,0.01478385642587143,-0.0007497931056939321,0.0019481255169267,81,103,72,0.171875,0.13059812036467136,0.2228537854148068,0.40625,0.34790367679855766,0.4673682962812932,0.421875,0.36297114591343,0.4830888316531124,0.0,0.0,0.01478385642587143,-0.010456529384573726,0.0018749642795076325,104,108,44
assurance,both,0.75,0.5,0.3,selected,40,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,47.9375,0.02107700633577813,1.2353515625,0.23828125,0.1902054003663705,0.2940955244815466,0.2421875,0.19377015335079256,0.2982277726187974,0.51953125,0.4584937753463775,0.5799912302619868,0.0,0.0,0.01478385642587143,0.001393076690376826,0.0017714598792636818,62,133,61,0.17578125,0.13404604842154846,0.22710285847960257,0.359375,0.30307650360756977,0.4198314560122066,0.46484375,0.4047172917918608,0.5260096981130833,0.0,0.0,0.01478385642587143,-0.008060302088084895,0.001863327330187378,92,119,45
assurance,both,0.75,0.5,0.3,selected,40,a0.5_d0.9,0.9,lifetime,lifetime,256,42,0.8359375,0.7856696977134597,0.8762723987504079,0.625,0.18729564026625153,1.2353515625,0.06640625,0.04187072285916844,0.10376215263514196,0.05078125,0.029913811386553534,0.08493105962106533,0.046875,0.027014851001628076,0.0801330188843179,0.8359375,0.7856696977134597,0.8762723987504079,0.0017212622224292383,0.008779125546333621,13,12,17,0.0625,0.03883364112851165,0.09910223324412587,0.0703125,0.04493554746197091,0.10839432915401236,0.03125,0.015918258891511296,0.06044160650774316,0.8359375,0.7856696977134597,0.8762723987504079,0.0011762635316600785,0.007868174276360834,18,8,16
assurance,both,0.75,0.5,0.3,selected,50,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,1.127578125,0.2890625,0.2369733003711826,0.34738863905848194,0.33984375,0.28457152593543,0.39985142807598195,0.37109375,0.3142292916101357,0.43176967137465927,0.0,0.0,0.01478385642587143,-0.001621643199533221,0.0021354630567459775,87,95,74,0.15625,0.11689244351430939,0.20577145777847722,0.42578125,0.36674752969705376,0.48700944899116155,0.41796875,0.35919855391479266,0.4791644225300769,0.0,0.0,0.01478385642587143,-0.012519439443503613,0.0020010136668662352,109,107,40
assurance,both,0.75,0.5,0.3,selected,50,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,47.91796875,0.03304347249611814,1.127578125,0.26953125,0.2188800151092185,0.3269969187120816,0.28125,0.2297209150846507,0.33924702210166807,0.44921875,0.389484750270348,0.5104542351479046,0.0,0.0,0.01478385642587143,0.0012071165552258914,0.001995098137946702,72,115,69,0.203125,0.15839924133131683,0.25662867342154433,0.4140625,0.3554297681158383,0.4752362072073583,0.3828125,0.3254185065983358,0.4436714597514778,0.0,0.0,0.01478385642587143,-0.008896623005385677,0.002010300278847796,106,98,52
assurance,both,0.75,0.5,0.3,selected,50,a0.5_d0.9,0.9,lifetime,lifetime,256,13,0.94921875,0.9150689403789347,0.9700861886134464,0.14453125,0.05097882943038131,1.127578125,0.01171875,0.003993287123007758,0.033881572667882304,0.01953125,0.008370729784579391,0.04489813224965644,0.01953125,0.008370729784579391,0.04489813224965644,0.94921875,0.9150689403789347,0.9700861886134464,-0.006406654029000038,0.012146669631810252,5,5,3,0.0234375,0.010784867555857603,0.0501809956000511,0.01953125,0.008370729784579391,0.04489813224965644,0.0078125,0.002145090367681419,0.028032768301535768,0.94921875,0.9150689403789347,0.9700861886134464,-0.0015370947782887279,0.01567998597483307,5,2,6
assurance,both,0.75,0.5,0.3,selected,100,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,0.9062109375,0.30859375,0.2551887425019035,0.36765820253612547,0.39453125,0.33664349360941154,0.45553747610542067,0.296875,0.24424521529493903,0.35551072637807124,0.0,0.0,0.01478385642587143,-0.0035364687394293256,0.002685808955069708,101,76,79,0.1640625,0.12372760124959209,0.21433030228654026,0.52734375,0.4662346942501266,0.5876443136015835,0.30859375,0.2551887425019035,0.36765820253612547,0.0,0.0,0.01478385642587143,-0.02192153696842948,0.002606364291340772,135,79,42
assurance,both,0.75,0.5,0.3,selected,100,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,47.95703125,0.01857654398337919,0.9062109375,0.34765625,0.29196088318828545,0.40785607306647226,0.35546875,0.29936712788953435,0.4158438306085691,0.296875,0.24424521529493903,0.35551072637807124,0.0,0.0,0.01478385642587143,-0.0005972577450637951,0.0027496515947409384,91,76,89,0.17578125,0.13404604842154846,0.22710285847960257,0.53125,0.4701106595667687,0.5914653494066143,0.29296875,0.240606845197983,0.3514520953533543,0.0,0.0,0.01478385642587143,-0.01800086240809194,0.0025873086063286973,136,75,45
assurance,both,0.75,0.5,0.3,selected,100,a0.5_d0.9,0.9,lifetime,lifetime,256,0,1.0,0.9852161435741286,1.0,0.0,0.0,0.9062109375,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,0.0,0.0,0.01478385642587143,1.0,0.9852161435741286,1.0,,,0,0,0
assurance,both,0.75,0.5,0.3,selected,200,a0.5_d0.0,0.0,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,48.0,0.0,0.78705078125,0.3046875,0.25153621542356636,0.36361372849278967,0.421875,0.36297114591343,0.4830888316531124,0.2734375,0.22248853918114145,0.33108539576183155,0.0,0.0,0.01478385642587143,-0.005728299628498504,0.0031682988239934693,108,70,78,0.1953125,0.15140411996625466,0.24822979254326075,0.59765625,0.5365714322203831,0.655853595821439,0.20703125,0.16190727728556475,0.2608176385889693,0.0,0.0,0.01478385642587143,-0.027725492137808654,0.003095599923369408,153,53,50
assurance,both,0.75,0.5,0.3,selected,200,a0.5_d0.5,0.5,lifetime,lifetime,256,256,0.0,0.0,0.01478385642587143,47.921875,0.035102593858406465,0.78705078125,0.37890625,0.32168476294187087,0.43970820228626983,0.37890625,0.32168476294187087,0.43970820228626983,0.2421875,0.19377015335079256,0.2982277726187974,0.0,0.0,0.01478385642587143,0.0004866464989279483,0.003217906439012359,97,62,97,0.16796875,0.12715856241588983,0.2185963422419154,0.59765625,0.5365714322203831,0.655853595821439,0.234375,0.1866465082202543,0.2899574155059899,0.0,0.0,0.01478385642587143,-0.02611241178476455,0.0028986862627984086,153,60,43
