campaign,environment,survival,selfing,start,control,year,replicates,survivors,extinction_fraction,extinction_low,extinction_high,population_mean,population_mcse,visitor_types_mean,access_increasing_fraction,access_increasing_low,access_increasing_high,access_decreasing_fraction,access_decreasing_low,access_decreasing_high,access_small_change_fraction,access_small_change_low,access_small_change_high,access_extinction_fraction,access_extinction_low,access_extinction_high,access_change_mean,access_change_mcse,access_decreasing,access_small_change,access_increasing,investment_increasing_fraction,investment_increasing_low,investment_increasing_high,investment_decreasing_fraction,investment_decreasing_low,investment_decreasing_high,investment_small_change_fraction,investment_small_change_low,investment_small_change_high,investment_extinction_fraction,investment_extinction_low,investment_extinction_high,investment_change_mean,investment_change_mcse,investment_decreasing,investment_small_change,investment_increasing
larger_population,activity_only,0.75,0.5,0.7,selected,400,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.0140625,0.3125,0.21231066539482046,0.4339233570274815,0.25,0.16014926530970577,0.36816276458669694,0.4375,0.3229400970440308,0.5591379104300699,0.0,0.0,0.05662405979280534,0.003893026752005811,0.005539017528567407,16,28,20,0.078125,0.03383117690855046,0.17019537354162906,0.765625,0.6486674241743136,0.8525010440607586,0.15625,0.08714842338206585,0.2642806177254878,0.0,0.0,0.05662405979280534,-0.0384511794028457,0.004352526665888224,49,10,5
larger_population,both,0.0,0.0,0.3,neutral,10,64,18,0.71875,0.5986606971779259,0.8140662766627217,51.015625,10.682593489618265,2.3515625,0.015625,0.002763541923337505,0.08334101600094265,0.0,0.0,0.05662405979280534,0.265625,0.17296379074222612,0.38482873728565137,0.71875,0.5986606971779259,0.8140662766627217,0.000521636217910734,0.002364124777076458,0,17,1,0.015625,0.002763541923337505,0.08334101600094265,0.0,0.0,0.05662405979280534,0.265625,0.17296379074222612,0.38482873728565137,0.71875,0.5986606971779259,0.8140662766627217,0.005042818959454974,0.0032742073623486553,0,17,1
larger_population,both,0.0,0.0,0.3,neutral,40,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,1.1875,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.3,neutral,50,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,1.0975,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.3,neutral,100,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.905,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.3,neutral,200,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.7643749999999999,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.3,neutral,400,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.7213671875000001,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.3,selected,10,64,20,0.6875,0.5660766429725185,0.7876893346051795,51.375,10.658095049274287,2.3515625,0.0625,0.024571201396618017,0.14997485092208662,0.046875,0.016069016786292974,0.12899653740093686,0.203125,0.12273417819183653,0.3171363573101416,0.6875,0.5660766429725185,0.7876893346051795,0.009217084712005974,0.007545048941433932,3,13,4,0.125,0.06472242663330453,0.22774561821129946,0.0,0.0,0.05662405979280534,0.1875,0.11064643172948806,0.29974360564101526,0.6875,0.5660766429725185,0.7876893346051795,0.01724309387766157,0.002198503219130364,0,12,8
larger_population,both,0.0,0.0,0.3,selected,40,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,1.1875,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.3,selected,50,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,1.0975,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.3,selected,100,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.905,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.3,selected,200,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.7643749999999999,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.3,selected,400,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.7213671875000001,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.7,neutral,10,64,18,0.71875,0.5986606971779259,0.8140662766627217,54.0,10.875923606099589,2.3515625,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.28125,0.18593372333727837,0.40133930282207403,0.71875,0.5986606971779259,0.8140662766627217,-0.0003083222907734637,0.001889367830883464,0,18,0,0.015625,0.002763541923337505,0.08334101600094265,0.0,0.0,0.05662405979280534,0.265625,0.17296379074222612,0.38482873728565137,0.71875,0.5986606971779259,0.8140662766627217,0.004449950230233963,0.0020319602849797466,0,17,1
larger_population,both,0.0,0.0,0.7,neutral,40,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,1.1875,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.7,neutral,50,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,1.0975,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.7,neutral,100,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.905,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.7,neutral,200,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.7643749999999999,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.7,neutral,400,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.7213671875000001,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.7,selected,10,64,21,0.671875,0.549991058490915,0.7742944209553081,63.0,11.357816691600547,2.3515625,0.125,0.06472242663330453,0.22774561821129946,0.109375,0.05400113344416797,0.20898641326896122,0.09375,0.04367825258519838,0.18982879599645597,0.671875,0.549991058490915,0.7742944209553081,0.0027206962172081997,0.008584421285964374,7,6,8,0.1875,0.11064643172948806,0.29974360564101526,0.0,0.0,0.05662405979280534,0.140625,0.0757857255603086,0.24616281741577023,0.671875,0.549991058490915,0.7742944209553081,0.021078035113757172,0.0020583194576765424,0,9,12
larger_population,both,0.0,0.0,0.7,selected,40,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,1.1875,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.7,selected,50,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,1.0975,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.7,selected,100,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.905,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.7,selected,200,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.7643749999999999,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.0,0.7,selected,400,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.7213671875000001,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.0,0.5,0.3,neutral,10,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,2.3515625,0.015625,0.002763541923337505,0.08334101600094265,0.046875,0.016069016786292974,0.12899653740093686,0.9375,0.8500251490779133,0.9754287986033819,0.0,0.0,0.05662405979280534,-0.001793592198207101,0.001336372299987435,3,60,1,0.046875,0.016069016786292974,0.12899653740093686,0.0,0.0,0.05662405979280534,0.953125,0.8710034625990631,0.983930983213707,0.0,0.0,0.05662405979280534,0.00181943166105499,0.001312965771702595,0,61,3
larger_population,both,0.0,0.5,0.3,neutral,40,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,1.1875,0.125,0.06472242663330453,0.22774561821129946,0.28125,0.18593372333727837,0.40133930282207403,0.59375,0.4714520812860451,0.7054309075028039,0.0,0.0,0.05662405979280534,-0.007220381249866512,0.0030295445248462163,18,38,8,0.234375,0.1474989559392414,0.35133257582568644,0.21875,0.13502319406719474,0.3343278395662582,0.546875,0.4257359722005412,0.6627055221938833,0.0,0.0,0.05662405979280534,0.0023164678279994555,0.0031189178717362623,14,35,15
larger_population,both,0.0,0.5,0.3,neutral,50,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,1.0975,0.171875,0.09877742301244645,0.282132116226582,0.296875,0.19905151325539794,0.41770201103542925,0.53125,0.41072087051471007,0.6482401257482395,0.0,0.0,0.05662405979280534,-0.005447662340038971,0.003332908233974433,19,34,11,0.328125,0.22570557904469185,0.45000894150908505,0.25,0.16014926530970577,0.36816276458669694,0.421875,0.30869782474345486,0.5438996845991709,0.0,0.0,0.05662405979280534,0.0029983955707154186,0.0035073726559978406,16,27,21
larger_population,both,0.0,0.5,0.3,neutral,100,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,0.905,0.234375,0.1474989559392414,0.35133257582568644,0.375,0.2666598017882464,0.497496213159955,0.390625,0.2805556918824008,0.5130808211972754,0.0,0.0,0.05662405979280534,-0.005872328148537272,0.004417323817270487,24,25,15,0.359375,0.25288402291451745,0.48179149390220904,0.15625,0.08714842338206585,0.2642806177254878,0.484375,0.3663355166543264,0.6041839852141988,0.0,0.0,0.05662405979280534,0.008909317658932735,0.0045264542511450805,10,31,23
larger_population,both,0.0,0.5,0.3,neutral,200,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,0.7643749999999999,0.296875,0.19905151325539794,0.41770201103542925,0.40625,0.2945690924971961,0.5285479187139549,0.296875,0.19905151325539794,0.41770201103542925,0.0,0.0,0.05662405979280534,-0.004169094431647893,0.0057144130518717445,26,19,19,0.328125,0.22570557904469185,0.45000894150908505,0.328125,0.22570557904469185,0.45000894150908505,0.34375,0.23923142078443355,0.46596359790081815,0.0,0.0,0.05662405979280534,0.003149265531046749,0.0060039707770154415,21,22,21
larger_population,both,0.0,0.5,0.3,neutral,400,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,0.7213671875000001,0.34375,0.23923142078443355,0.46596359790081815,0.453125,0.3372944778061167,0.5742640277994588,0.203125,0.12273417819183653,0.3171363573101416,0.0,0.0,0.05662405979280534,-0.0028579894473311812,0.006632840013874314,29,13,22,0.4375,0.3229400970440308,0.5591379104300699,0.375,0.2666598017882464,0.497496213159955,0.1875,0.11064643172948806,0.29974360564101526,0.0,0.0,0.05662405979280534,0.006676082525372453,0.006927859760492076,24,12,28
larger_population,both,0.0,0.5,0.3,selected,10,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,2.3515625,0.21875,0.13502319406719474,0.3343278395662582,0.109375,0.05400113344416797,0.20898641326896122,0.671875,0.549991058490915,0.7742944209553081,0.0,0.0,0.05662405979280534,0.00472346046083119,0.002473642849803089,7,43,14,0.03125,0.008612138346171874,0.10697291770958313,0.03125,0.008612138346171874,0.10697291770958313,0.9375,0.8500251490779133,0.9754287986033819,0.0,0.0,0.05662405979280534,0.0016415284078665068,0.0014419986573785668,2,60,2
larger_population,both,0.0,0.5,0.3,selected,40,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,1.1875,0.40625,0.2945690924971961,0.5285479187139549,0.328125,0.22570557904469185,0.45000894150908505,0.265625,0.17296379074222612,0.38482873728565137,0.0,0.0,0.05662405979280534,0.006714609126666436,0.005396121606983313,21,17,26,0.0625,0.024571201396618017,0.14997485092208662,0.5625,0.4408620895699301,0.6770599029559693,0.375,0.2666598017882464,0.497496213159955,0.0,0.0,0.05662405979280534,-0.02121376661400188,0.003351601197306546,36,24,4
larger_population,both,0.0,0.5,0.3,selected,50,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,1.0975,0.40625,0.2945690924971961,0.5285479187139549,0.296875,0.19905151325539794,0.41770201103542925,0.296875,0.19905151325539794,0.41770201103542925,0.0,0.0,0.05662405979280534,0.007261988776323989,0.005794281608911696,19,19,26,0.0625,0.024571201396618017,0.14997485092208662,0.671875,0.549991058490915,0.7742944209553081,0.265625,0.17296379074222612,0.38482873728565137,0.0,0.0,0.05662405979280534,-0.028435894664307695,0.0036641125664042236,43,17,4
larger_population,both,0.0,0.5,0.3,selected,100,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,0.905,0.5,0.3810209474394701,0.6189790525605299,0.34375,0.23923142078443355,0.46596359790081815,0.15625,0.08714842338206585,0.2642806177254878,0.0,0.0,0.05662405979280534,0.00717939376880925,0.00671943977506735,22,10,32,0.0625,0.024571201396618017,0.14997485092208662,0.78125,0.6656721604337418,0.8649768059328052,0.15625,0.08714842338206585,0.2642806177254878,0.0,0.0,0.05662405979280534,-0.044219808490512755,0.004447545497152059,50,10,4
larger_population,both,0.0,0.5,0.3,selected,200,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,0.7643749999999999,0.515625,0.39581601478580125,0.6336644833456737,0.40625,0.2945690924971961,0.5285479187139549,0.078125,0.03383117690855046,0.17019537354162906,0.0,0.0,0.05662405979280534,0.007042056180365843,0.00728754371962894,26,5,33,0.046875,0.016069016786292974,0.12899653740093686,0.90625,0.810171204003544,0.9563217474148016,0.046875,0.016069016786292974,0.12899653740093686,0.0,0.0,0.05662405979280534,-0.05866887947458185,0.0042124453008942,58,3,3
larger_population,both,0.0,0.5,0.3,selected,400,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,0.7213671875000001,0.578125,0.456100315400829,0.6913021752565451,0.359375,0.25288402291451745,0.48179149390220904,0.0625,0.024571201396618017,0.14997485092208662,0.0,0.0,0.05662405979280534,0.010684257940720494,0.007557782531735318,23,4,37,0.03125,0.008612138346171874,0.10697291770958313,0.9375,0.8500251490779133,0.9754287986033819,0.03125,0.008612138346171874,0.10697291770958313,0.0,0.0,0.05662405979280534,-0.06482751348893728,0.004116348122153858,60,2,2
larger_population,both,0.0,0.5,0.7,neutral,10,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,2.3515625,0.03125,0.008612138346171874,0.10697291770958313,0.015625,0.002763541923337505,0.08334101600094265,0.953125,0.8710034625990631,0.983930983213707,0.0,0.0,0.05662405979280534,0.0003073283081362621,0.0012925464130642736,1,61,2,0.015625,0.002763541923337505,0.08334101600094265,0.015625,0.002763541923337505,0.08334101600094265,0.96875,0.8930270822904169,0.9913878616538281,0.0,0.0,0.05662405979280534,0.0004932365630058218,0.0013663743377206796,1,62,1
larger_population,both,0.0,0.5,0.7,neutral,40,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,1.1875,0.171875,0.09877742301244645,0.282132116226582,0.203125,0.12273417819183653,0.3171363573101416,0.625,0.502503786840045,0.7333401982117536,0.0,0.0,0.05662405979280534,-0.0013190018396497544,0.0025011378549640558,13,40,11,0.203125,0.12273417819183653,0.3171363573101416,0.203125,0.12273417819183653,0.3171363573101416,0.59375,0.4714520812860451,0.7054309075028039,0.0,0.0,0.05662405979280534,-0.0005349950657657443,0.0028934694659924144,13,38,13
larger_population,both,0.0,0.5,0.7,neutral,50,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,1.0975,0.125,0.06472242663330453,0.22774561821129946,0.25,0.16014926530970577,0.36816276458669694,0.625,0.502503786840045,0.7333401982117536,0.0,0.0,0.05662405979280534,-0.00499341462850786,0.002724561815948217,16,40,8,0.25,0.16014926530970577,0.36816276458669694,0.234375,0.1474989559392414,0.35133257582568644,0.515625,0.39581601478580125,0.6336644833456737,0.0,0.0,0.05662405979280534,0.0008746981567804664,0.0034358579791113108,15,33,16
larger_population,both,0.0,0.5,0.7,neutral,100,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,0.905,0.21875,0.13502319406719474,0.3343278395662582,0.328125,0.22570557904469185,0.45000894150908505,0.453125,0.3372944778061167,0.5742640277994588,0.0,0.0,0.05662405979280534,-0.006103779738875846,0.003843393446848356,21,29,14,0.265625,0.17296379074222612,0.38482873728565137,0.28125,0.18593372333727837,0.40133930282207403,0.453125,0.3372944778061167,0.5742640277994588,0.0,0.0,0.05662405979280534,0.00014687319966748096,0.00420328269710547,18,29,17
larger_population,both,0.0,0.5,0.7,neutral,200,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,0.7643749999999999,0.28125,0.18593372333727837,0.40133930282207403,0.375,0.2666598017882464,0.497496213159955,0.34375,0.23923142078443355,0.46596359790081815,0.0,0.0,0.05662405979280534,-0.003079372084781637,0.005512001138331109,24,22,18,0.390625,0.2805556918824008,0.5130808211972754,0.296875,0.19905151325539794,0.41770201103542925,0.3125,0.21231066539482046,0.4339233570274815,0.0,0.0,0.05662405979280534,0.0026293268305845182,0.005190331478090013,19,20,25
larger_population,both,0.0,0.5,0.7,neutral,400,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,0.7213671875000001,0.28125,0.18593372333727837,0.40133930282207403,0.421875,0.30869782474345486,0.5438996845991709,0.296875,0.19905151325539794,0.41770201103542925,0.0,0.0,0.05662405979280534,-0.0037767486913775454,0.005809519750935839,27,19,18,0.453125,0.3372944778061167,0.5742640277994588,0.34375,0.23923142078443355,0.46596359790081815,0.203125,0.12273417819183653,0.3171363573101416,0.0,0.0,0.05662405979280534,0.004327395510153817,0.006518187939306469,22,13,29
larger_population,both,0.0,0.5,0.7,selected,10,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,2.3515625,0.09375,0.04367825258519838,0.18982879599645597,0.21875,0.13502319406719474,0.3343278395662582,0.6875,0.5660766429725185,0.7876893346051795,0.0,0.0,0.05662405979280534,-0.0025319080119585845,0.0023826570114669075,14,44,6,0.015625,0.002763541923337505,0.08334101600094265,0.125,0.06472242663330453,0.22774561821129946,0.859375,0.7538371825842297,0.9242142744396914,0.0,0.0,0.05662405979280534,-0.0015415369025642356,0.0016999497324319982,8,55,1
larger_population,both,0.0,0.5,0.7,selected,40,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,1.1875,0.3125,0.21231066539482046,0.4339233570274815,0.390625,0.2805556918824008,0.5130808211972754,0.296875,0.19905151325539794,0.41770201103542925,0.0,0.0,0.05662405979280534,-0.004391436353536563,0.005160906900777123,25,19,20,0.09375,0.04367825258519838,0.18982879599645597,0.453125,0.3372944778061167,0.5742640277994588,0.453125,0.3372944778061167,0.5742640277994588,0.0,0.0,0.05662405979280534,-0.016691122973052565,0.0032969906972326857,29,29,6
larger_population,both,0.0,0.5,0.7,selected,50,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,1.0975,0.375,0.2666598017882464,0.497496213159955,0.359375,0.25288402291451745,0.48179149390220904,0.265625,0.17296379074222612,0.38482873728565137,0.0,0.0,0.05662405979280534,-0.003581567443767711,0.005631414269568049,23,17,24,0.078125,0.03383117690855046,0.17019537354162906,0.53125,0.41072087051471007,0.6482401257482395,0.390625,0.2805556918824008,0.5130808211972754,0.0,0.0,0.05662405979280534,-0.020381334029522667,0.003442845343435025,34,25,5
larger_population,both,0.0,0.5,0.7,selected,100,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,0.905,0.390625,0.2805556918824008,0.5130808211972754,0.46875,0.35175987425176036,0.5892791294852899,0.140625,0.0757857255603086,0.24616281741577023,0.0,0.0,0.05662405979280534,-0.004857234290876653,0.00654648966528003,30,9,25,0.046875,0.016069016786292974,0.12899653740093686,0.765625,0.6486674241743136,0.8525010440607586,0.1875,0.11064643172948806,0.29974360564101526,0.0,0.0,0.05662405979280534,-0.03863520892365291,0.003853410151060701,49,12,3
larger_population,both,0.0,0.5,0.7,selected,200,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,0.7643749999999999,0.265625,0.17296379074222612,0.38482873728565137,0.5,0.3810209474394701,0.6189790525605299,0.234375,0.1474989559392414,0.35133257582568644,0.0,0.0,0.05662405979280534,-0.0103535088200345,0.007136067752898424,32,15,17,0.03125,0.008612138346171874,0.10697291770958313,0.875,0.7722543817887005,0.9352775733666955,0.09375,0.04367825258519838,0.18982879599645597,0.0,0.0,0.05662405979280534,-0.05597781354026034,0.0038644949066981363,56,6,2
larger_population,both,0.0,0.5,0.7,selected,400,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,0.7213671875000001,0.265625,0.17296379074222612,0.38482873728565137,0.53125,0.41072087051471007,0.6482401257482395,0.203125,0.12273417819183653,0.3171363573101416,0.0,0.0,0.05662405979280534,-0.017031539750490717,0.007294764938518021,34,13,17,0.03125,0.008612138346171874,0.10697291770958313,0.921875,0.8298046264583709,0.9661688230914496,0.046875,0.016069016786292974,0.12899653740093686,0.0,0.0,0.05662405979280534,-0.06144666870829039,0.0037579366149616124,59,3,2
larger_population,both,0.75,0.0,0.3,neutral,10,64,64,0.0,0.0,0.05662405979280534,33.296875,3.919811281160193,2.3515625,0.015625,0.002763541923337505,0.08334101600094265,0.015625,0.002763541923337505,0.08334101600094265,0.96875,0.8930270822904169,0.9913878616538281,0.0,0.0,0.05662405979280534,-0.002276803212965659,0.0010750367900695277,1,62,1,0.015625,0.002763541923337505,0.08334101600094265,0.046875,0.016069016786292974,0.12899653740093686,0.9375,0.8500251490779133,0.9754287986033819,0.0,0.0,0.05662405979280534,-0.0002536823270756598,0.001371483802220798,3,60,1
larger_population,both,0.75,0.0,0.3,neutral,40,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,1.1875,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.75,0.0,0.3,neutral,50,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,1.0975,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.75,0.0,0.3,neutral,100,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.905,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
larger_population,both,0.75,0.0,0.3,neutral,200,64,0,1.0,0.9433759402071946,1.0,0.0,0.0,0.7643749999999999,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,0.0,0.0,0.05662405979280534,1.0,0.9433759402071946,1.0,,,0,0,0
