campaign,environment,survival,selfing,start,year,all_pairs,paired_survivors,selected_extinctions,neutral_extinctions,access_selected_minus_neutral,access_mcse,investment_selected_minus_neutral,investment_mcse,extinction_difference,extinction_difference_mcse
primary,activity_only,0.0,0.0,0.7,100,256,28,207,222,0.0014014681347373809,0.014033130186188968,0.06686593063471247,0.008233493256430005,-0.05859375,0.020003482291050784
primary,activity_only,0.0,0.0,0.7,200,256,3,249,252,-0.007252838259868111,0.008793092882392209,0.05493651132256555,0.044376701124463604,-0.01171875,0.008720928377104037
primary,activity_only,0.0,0.0,0.7,400,256,0,256,256,,,,,0.0,0.0
primary,activity_only,0.0,0.5,0.3,10,256,256,0,0,-0.0007546770091016267,0.0017565112465137915,0.0032926217178108246,0.0015097856559718767,0.0,0.0
primary,activity_only,0.0,0.5,0.3,40,256,256,0,0,-0.0014199682074875408,0.0037232684649465835,0.011601607425479204,0.003387828697281014,0.0,0.0
primary,activity_only,0.0,0.5,0.3,50,256,256,0,0,-0.0021492615582702594,0.003783504870089157,0.011458789432073256,0.003587059955932739,0.0,0.0
primary,activity_only,0.0,0.5,0.3,100,256,256,0,0,-0.002925142308257654,0.0047487876881151135,0.014320927809557727,0.0042413107108083626,0.0,0.0
primary,activity_only,0.0,0.5,0.3,200,256,256,0,0,-0.00633284791731948,0.004912443504845923,0.018665440322705677,0.004711131606376088,0.0,0.0
primary,activity_only,0.0,0.5,0.3,400,256,256,0,0,-0.005965456323738547,0.005106776497889333,0.020264776494242694,0.004808424038108737,0.0,0.0
primary,activity_only,0.0,0.5,0.7,10,256,256,0,0,0.000770198536959732,0.0015448953291804875,0.004534575866903659,0.0015266784184794669,0.0,0.0
primary,activity_only,0.0,0.5,0.7,40,256,256,0,0,0.0011197741698767208,0.003296615947868846,0.01496659033100807,0.0031377352128540113,0.0,0.0
primary,activity_only,0.0,0.5,0.7,50,256,256,0,0,4.80244189114392e-05,0.003618833046682672,0.016201569716920456,0.003411498351268981,0.0,0.0
primary,activity_only,0.0,0.5,0.7,100,256,256,0,0,-0.0023802402352828063,0.004148270968046033,0.02491963215164552,0.004278591287946603,0.0,0.0
primary,activity_only,0.0,0.5,0.7,200,256,256,0,0,-0.0008912059186716777,0.004494755031792404,0.028881062832032782,0.004743604559428325,0.0,0.0
primary,activity_only,0.0,0.5,0.7,400,256,256,0,0,-0.0017305415458122708,0.004527070152966862,0.030522373260259857,0.0048481679489583195,0.0,0.0
primary,activity_only,0.75,0.0,0.3,10,256,249,7,6,-0.00046985998891808803,0.0010693691913483115,0.0038525546584038807,0.001165945760704185,0.00390625,0.00390625
primary,activity_only,0.75,0.0,0.3,40,256,0,256,256,,,,,0.0,0.0
primary,activity_only,0.75,0.0,0.3,50,256,0,256,256,,,,,0.0,0.0
primary,activity_only,0.75,0.0,0.3,100,256,0,256,256,,,,,0.0,0.0
primary,activity_only,0.75,0.0,0.3,200,256,0,256,256,,,,,0.0,0.0
primary,activity_only,0.75,0.0,0.3,400,256,0,256,256,,,,,0.0,0.0
primary,activity_only,0.75,0.0,0.7,10,256,252,4,4,0.0016716020134057545,0.0011155124552115567,0.0005641588871604813,0.0011847489170605362,0.0,0.0
primary,activity_only,0.75,0.0,0.7,40,256,0,255,256,,,,,-0.00390625,0.00390625
primary,activity_only,0.75,0.0,0.7,50,256,0,256,256,,,,,0.0,0.0
primary,activity_only,0.75,0.0,0.7,100,256,0,256,256,,,,,0.0,0.0
primary,activity_only,0.75,0.0,0.7,200,256,0,256,256,,,,,0.0,0.0
primary,activity_only,0.75,0.0,0.7,400,256,0,256,256,,,,,0.0,0.0
primary,activity_only,0.75,0.5,0.3,10,256,256,0,0,-0.0006029198815057405,0.000507633707611829,-0.0014016048741464866,0.0005050271100402826,0.0,0.0
primary,activity_only,0.75,0.5,0.3,40,256,256,0,0,-0.0023954896951326283,0.0017775801648716404,-0.006000907143707634,0.0019050288397589015,0.0,0.0
primary,activity_only,0.75,0.5,0.3,50,256,256,0,0,-0.0002561035310047799,0.0020555795749412444,-0.006255130655270367,0.0022449143596056102,0.0,0.0
primary,activity_only,0.75,0.5,0.3,100,256,256,0,0,-0.0042926720473292984,0.0031189361216573852,-0.011241524817465418,0.0033474792363921008,0.0,0.0
primary,activity_only,0.75,0.5,0.3,200,256,256,0,0,0.00029743566005176083,0.004078118872967154,-0.019416593542612073,0.004101216705397026,0.0,0.0
primary,activity_only,0.75,0.5,0.3,400,256,256,0,0,0.0026167374113853096,0.004526077722023829,-0.022984391009118445,0.004586064728419004,0.0,0.0
primary,activity_only,0.75,0.5,0.7,10,256,256,0,0,-0.00032098278464339153,0.0005232819117702691,-0.001117346921003272,0.000474530466835898,0.0,0.0
primary,activity_only,0.75,0.5,0.7,40,256,256,0,0,0.0010220980154525675,0.0016839281082371331,-0.005696744068252173,0.0018664228543669714,0.0,0.0
primary,activity_only,0.75,0.5,0.7,50,256,256,0,0,-0.0012172756672882536,0.0019310706046524314,-0.005423731598210558,0.0021977263679665467,0.0,0.0
primary,activity_only,0.75,0.5,0.7,100,256,256,0,0,-0.004227350739110179,0.0031917573223920106,-0.011935483987518765,0.0030826834512222446,0.0,0.0
primary,activity_only,0.75,0.5,0.7,200,256,256,0,0,-0.004742647702874773,0.00403917022483968,-0.018171304112879618,0.0036345390206382663,0.0,0.0
primary,activity_only,0.75,0.5,0.7,400,256,256,0,0,-0.004184513619380964,0.004593189275701451,-0.017733252881957883,0.004179020994173119,0.0,0.0
primary,both,0.0,0.0,0.3,10,256,82,166,173,-0.0046899570631303055,0.004437420422281072,0.01576806269595211,0.0023779371682626444,-0.02734375,0.011616176910812107
primary,both,0.0,0.0,0.3,40,256,0,256,256,,,,,0.0,0.0
primary,both,0.0,0.0,0.3,50,256,0,256,256,,,,,0.0,0.0
primary,both,0.0,0.0,0.3,100,256,0,256,256,,,,,0.0,0.0
primary,both,0.0,0.0,0.3,200,256,0,256,256,,,,,0.0,0.0
primary,both,0.0,0.0,0.3,400,256,0,256,256,,,,,0.0,0.0
primary,both,0.0,0.0,0.7,10,256,76,173,179,0.001178584190915589,0.004728257874961856,0.018648342248135892,0.002414455287409063,-0.0234375,0.010972458139475814
primary,both,0.0,0.0,0.7,40,256,4,251,252,-0.02582542432562676,0.026923433132186994,0.05530991251318963,0.024531465302457797,-0.00390625,0.00390625
primary,both,0.0,0.0,0.7,50,256,2,254,254,-0.032233579651806676,0.00985428478686051,0.05170832509754261,0.03399453056402598,0.0,0.0
primary,both,0.0,0.0,0.7,100,256,0,256,256,,,,,0.0,0.0
primary,both,0.0,0.0,0.7,200,256,0,256,256,,,,,0.0,0.0
primary,both,0.0,0.0,0.7,400,256,0,256,256,,,,,0.0,0.0
primary,both,0.0,0.5,0.3,10,256,256,0,0,0.0016577736556486046,0.0019446874527207511,0.0005643561518667156,0.0017389776546902578,0.0,0.0
primary,both,0.0,0.5,0.3,40,256,256,0,0,0.004626917609377341,0.004093407226871163,-0.010704362827255266,0.00367766364543043,0.0,0.0
primary,both,0.0,0.5,0.3,50,256,256,0,0,0.005444975085834197,0.004305936189852276,-0.015209460289370475,0.003950625906003707,0.0,0.0
primary,both,0.0,0.5,0.3,100,256,256,0,0,0.011656606357914108,0.004960915591564558,-0.022015006068678122,0.004448932365295847,0.0,0.0
primary,both,0.0,0.5,0.3,200,256,256,0,0,0.011609163323250793,0.005191310379269534,-0.0239789574784137,0.004652834567090535,0.0,0.0
primary,both,0.0,0.5,0.3,400,256,256,0,0,0.012098324260479396,0.005244101704155001,-0.02362134331721069,0.004646427971281081,0.0,0.0
primary,both,0.0,0.5,0.7,10,256,256,0,0,-0.0027422608138096436,0.0020005788864833306,0.0010584562151943024,0.0016479925787216173,0.0,0.0
primary,both,0.0,0.5,0.7,40,256,256,0,0,-0.003900591668884783,0.003988391163189396,-0.009154775278784246,0.003404316329626044,0.0,0.0
primary,both,0.0,0.5,0.7,50,256,256,0,0,-0.0025230135755370964,0.0041718766806499,-0.009770573015158842,0.0037614142329823116,0.0,0.0
primary,both,0.0,0.5,0.7,100,256,256,0,0,-0.0019434885801048836,0.00485903889552446,-0.015641378077144868,0.004357652470418463,0.0,0.0
primary,both,0.0,0.5,0.7,200,256,256,0,0,-0.0006377620321322622,0.005083617395598518,-0.017135539014339018,0.004605752412607504,0.0,0.0
primary,both,0.0,0.5,0.7,400,256,256,0,0,-0.0001386776639442427,0.005092552995739949,-0.017810965628887912,0.0046761953768642145,0.0,0.0
primary,both,0.75,0.0,0.3,10,256,247,9,8,0.0010958183290276284,0.0010148512452780578,0.0026511910430195252,0.001009570503933596,0.00390625,0.00390625
primary,both,0.75,0.0,0.3,40,256,0,256,256,,,,,0.0,0.0
primary,both,0.75,0.0,0.3,50,256,0,256,256,,,,,0.0,0.0
primary,both,0.75,0.0,0.3,100,256,0,256,256,,,,,0.0,0.0
primary,both,0.75,0.0,0.3,200,256,0,256,256,,,,,0.0,0.0
primary,both,0.75,0.0,0.3,400,256,0,256,256,,,,,0.0,0.0
primary,both,0.75,0.0,0.7,10,256,252,4,4,-0.0004802611546062457,0.0010721288635872576,0.002232380468186378,0.0009063155120243529,0.0,0.0
primary,both,0.75,0.0,0.7,40,256,0,252,255,,,,,-0.01171875,0.008720928377104037
primary,both,0.75,0.0,0.7,50,256,0,256,256,,,,,0.0,0.0
primary,both,0.75,0.0,0.7,100,256,0,256,256,,,,,0.0,0.0
primary,both,0.75,0.0,0.7,200,256,0,256,256,,,,,0.0,0.0
primary,both,0.75,0.0,0.7,400,256,0,256,256,,,,,0.0,0.0
primary,both,0.75,0.5,0.3,10,256,256,0,0,0.0006455105489687476,0.0006374921360543511,-0.0017717283827020358,0.0005539246825836627,0.0,0.0
primary,both,0.75,0.5,0.3,40,256,256,0,0,-0.0006016322972658751,0.0020721912649568934,-0.006110614601386481,0.002077286500443314,0.0,0.0
primary,both,0.75,0.5,0.3,50,256,256,0,0,0.00027074912338077893,0.0023183074996956975,-0.007247257113495293,0.0023505505222017205,0.0,0.0
primary,both,0.75,0.5,0.3,100,256,256,0,0,0.0007197238929488904,0.003387448277954712,-0.0151455126279802,0.003320073467319092,0.0,0.0
primary,both,0.75,0.5,0.3,200,256,256,0,0,0.0023333425774801956,0.0042680146182282625,-0.023647232019901133,0.0038481620452279776,0.0,0.0
primary,both,0.75,0.5,0.3,400,256,256,0,0,0.0032607130996512375,0.004582882699781825,-0.027238551135262735,0.004085790208952749,0.0,0.0
primary,both,0.75,0.5,0.7,10,256,256,0,0,-0.0004888693455029807,0.0005657810610170591,-0.0015168457880703862,0.000617624269807474,0.0,0.0
primary,both,0.75,0.5,0.7,40,256,256,0,0,-0.0020257358000245755,0.0021245343641456676,-0.009061582279469266,0.00200528720303982,0.0,0.0
primary,both,0.75,0.5,0.7,50,256,256,0,0,-0.0016819709061859124,0.002364456580538078,-0.011048106601048123,0.0022985145482821113,0.0,0.0
primary,both,0.75,0.5,0.7,100,256,256,0,0,-0.00013559241767321364,0.003522725970559261,-0.01770146252469832,0.003317928238607186,0.0,0.0
primary,both,0.75,0.5,0.7,200,256,256,0,0,0.0012721515603062545,0.004448333700114937,-0.028663308710908504,0.004152556452281804,0.0,0.0
primary,both,0.75,0.5,0.7,400,256,256,0,0,0.0007738841950853314,0.004903498443630339,-0.03236251357556807,0.004434197858106142,0.0,0.0
primary,community_only,0.0,0.0,0.3,10,256,108,140,147,-0.0006413896703559167,0.003601779483990188,0.015319204256426668,0.0024577562927315757,-0.02734375,0.011616176910812107
primary,community_only,0.0,0.0,0.3,40,256,0,256,255,,,,,0.00390625,0.00390625
primary,community_only,0.0,0.0,0.3,50,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.0,0.0,0.3,100,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.0,0.0,0.3,200,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.0,0.0,0.3,400,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.0,0.0,0.7,10,256,104,141,149,-0.006194785509261362,0.004379389028505693,0.017156256057311893,0.002577454413066535,-0.03125,0.01451313637540075
primary,community_only,0.0,0.0,0.7,40,256,5,251,251,-0.05253176119713458,0.013491161589880712,0.059293218952180815,0.01624642169702683,0.0,0.0
primary,community_only,0.0,0.0,0.7,50,256,2,254,254,-0.016873166925566785,0.049863873572205175,0.053970079079950634,0.01855018334234501,0.0,0.0
primary,community_only,0.0,0.0,0.7,100,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.0,0.0,0.7,200,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.0,0.0,0.7,400,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.0,0.5,0.3,10,256,256,0,0,0.000855545875863592,0.002150444961897064,0.002019465479663093,0.0018806129164699664,0.0,0.0
primary,community_only,0.0,0.5,0.3,40,256,256,0,0,0.005585734624636125,0.0038817916743554928,-0.006443073609275461,0.0037365936155190644,0.0,0.0
primary,community_only,0.0,0.5,0.3,50,256,256,0,0,0.008709136267858825,0.004086422617317852,-0.01220941910878379,0.003954643186364006,0.0,0.0
primary,community_only,0.0,0.5,0.3,100,256,256,0,0,0.00990667270596557,0.004527873125739071,-0.018271293773312755,0.0044205720309178805,0.0,0.0
primary,community_only,0.0,0.5,0.3,200,256,256,0,0,0.010632428814910949,0.0047267994115743305,-0.022184073293098204,0.004812316461052683,0.0,0.0
primary,community_only,0.0,0.5,0.3,400,256,256,0,0,0.010845737107815319,0.004703356963939633,-0.022021428177169684,0.004831688418342749,0.0,0.0
primary,community_only,0.0,0.5,0.7,10,256,256,0,0,-0.005447744834138817,0.0022381067655172994,0.003035399077094666,0.0017079104032835767,0.0,0.0
primary,community_only,0.0,0.5,0.7,40,256,256,0,0,-0.008392363559180792,0.0037266842703814113,-0.011607705680409355,0.00346453782063664,0.0,0.0
primary,community_only,0.0,0.5,0.7,50,256,256,0,0,-0.009545907614131998,0.003965283696761655,-0.015134149765185357,0.0037591590436167393,0.0,0.0
primary,community_only,0.0,0.5,0.7,100,256,256,0,0,-0.004820778052228572,0.0047336269036034155,-0.025029034060883228,0.004503845144218752,0.0,0.0
primary,community_only,0.0,0.5,0.7,200,256,256,0,0,-0.00616815212464642,0.005033162000726229,-0.02899074635100283,0.004800525950941947,0.0,0.0
primary,community_only,0.0,0.5,0.7,400,256,256,0,0,-0.0068237825818934505,0.005069455436545398,-0.030111704018300635,0.0048517995464417785,0.0,0.0
primary,community_only,0.75,0.0,0.3,10,256,254,1,2,-0.0009952383880513917,0.0012176690338563804,0.004305292034065972,0.0011852955274202549,-0.00390625,0.00390625
primary,community_only,0.75,0.0,0.3,40,256,5,246,251,-0.009801159025838863,0.015552374536725502,0.03127433202980159,0.020310562787282386,-0.01953125,0.008665862769678052
primary,community_only,0.75,0.0,0.3,50,256,2,254,254,0.040748164145549354,0.06366787876480975,-0.02843741575623243,0.03259390270893153,0.0,0.0
primary,community_only,0.75,0.0,0.3,100,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.75,0.0,0.3,200,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.75,0.0,0.3,400,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.75,0.0,0.7,10,256,255,0,1,-0.0008792831747379648,0.001256108791488979,0.00029349948741739395,0.001094042136795666,-0.00390625,0.00390625
primary,community_only,0.75,0.0,0.7,40,256,16,238,236,-0.009176683194844729,0.008996844580551494,0.012461699036067,0.012284887975582333,0.0078125,0.00957457106882396
primary,community_only,0.75,0.0,0.7,50,256,6,246,245,-0.012427853846205225,0.01841581126142471,-0.0005722402081560404,0.022741523313991253,0.00390625,0.011739157068134966
primary,community_only,0.75,0.0,0.7,100,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.75,0.0,0.7,200,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.75,0.0,0.7,400,256,0,256,256,,,,,0.0,0.0
primary,community_only,0.75,0.5,0.3,10,256,256,0,0,-0.00010840878189023132,0.0007487050256092787,0.0006495024959600362,0.0007388893767920961,0.0,0.0
primary,community_only,0.75,0.5,0.3,40,256,256,0,0,0.002758290657804995,0.0022702866998260155,-0.0017469386955807657,0.002125509142419188,0.0,0.0
primary,community_only,0.75,0.5,0.3,50,256,256,0,0,0.003260599036181356,0.0024183482594701987,-0.003597762347414973,0.0024664866175758433,0.0,0.0
primary,community_only,0.75,0.5,0.3,100,256,256,0,0,0.007326148561314416,0.003273126610573506,-0.009275988726477693,0.003514948173237833,0.0,0.0
primary,community_only,0.75,0.5,0.3,200,256,256,0,0,0.005601481239521228,0.004096261525407597,-0.013868384278946448,0.004275390725253577,0.0,0.0
primary,community_only,0.75,0.5,0.3,400,256,256,0,0,0.004751079311172939,0.0043722352030955815,-0.019517065714279816,0.004688827855356539,0.0,0.0
primary,community_only,0.75,0.5,0.7,10,256,256,0,0,-0.0008899061342121555,0.0007483216147484014,0.0003622311283647524,0.0006957740497325853,0.0,0.0
primary,community_only,0.75,0.5,0.7,40,256,256,0,0,-0.002840130614971292,0.002127091982615924,-0.0021838030405752357,0.0020984844317364294,0.0,0.0
primary,community_only,0.75,0.5,0.7,50,256,256,0,0,-0.0028477485684330495,0.00243679452618145,-0.0027593838564323606,0.0024122056647647916,0.0,0.0
primary,community_only,0.75,0.5,0.7,100,256,256,0,0,-0.0004363675063765093,0.003520015352312052,-0.010086679622051266,0.003179044940451086,0.0,0.0
primary,community_only,0.75,0.5,0.7,200,256,256,0,0,0.0023080529248120218,0.004195485716895125,-0.015180093652203287,0.0040291170275214465,0.0,0.0
primary,community_only,0.75,0.5,0.7,400,256,256,0,0,0.003694602622998342,0.0045088991104598256,-0.018272889232903676,0.00439379372203685,0.0,0.0
primary,mainland,0.0,0.0,0.3,10,256,229,21,25,0.0022371223914912286,0.0022591160808132426,0.016217947941728837,0.001581932890561792,-0.015625,0.011026858364564083
primary,mainland,0.0,0.0,0.3,40,256,166,75,88,0.003977139822545081,0.004700672119840673,0.047865674953061245,0.003182379870810806,-0.05078125,0.015820998041004883
primary,mainland,0.0,0.0,0.3,50,256,150,86,105,0.0005099616016216935,0.005235850765048296,0.055067691214674745,0.0036727751365576086,-0.07421875,0.017323092051627697
primary,mainland,0.0,0.0,0.3,100,256,86,139,163,-0.0027937919741174923,0.007445865422259561,0.06339003864076775,0.005071616415528733,-0.09375,0.023401729238937644
primary,mainland,0.0,0.0,0.3,200,256,23,212,227,-0.01730846250092759,0.014370643519228773,0.07633374800330828,0.011082662153379635,-0.05859375,0.020003482291050784
primary,mainland,0.0,0.0,0.3,400,256,4,248,248,-0.01432990213539495,0.03537133063293209,0.031791220397631076,0.02384581126234832,0.0,0.01107018606925119
primary,mainland,0.0,0.0,0.7,10,256,250,6,6,0.001488194710122178,0.002096468070446882,0.017998971246148507,0.0014286411672388638,0.0,0.0
primary,mainland,0.0,0.0,0.7,40,256,200,39,51,0.00014089401212098564,0.004268568403322059,0.04586066843985215,0.0028673303785960546,-0.046875,0.01812161902205187
primary,mainland,0.0,0.0,0.7,50,256,182,53,68,0.0018870746352114972,0.0045930880783356465,0.050532767441827935,0.0032244525594872096,-0.05859375,0.020003482291050784
primary,mainland,0.0,0.0,0.7,100,256,118,101,132,-0.000270931818462324,0.00578446575462133,0.06032962842504717,0.0045994885171793815,-0.12109375,0.024519304416367523
primary,mainland,0.0,0.0,0.7,200,256,40,197,207,0.002049991926964134,0.010610294609917432,0.053464873505966716,0.007614641676155081,-0.0390625,0.02056544990461944
primary,mainland,0.0,0.0,0.7,400,256,6,246,247,0.032470772421917815,0.02482693949467975,0.10593214534953767,0.022091509193025136,-0.00390625,0.010352321177802703
primary,mainland,0.0,0.5,0.3,10,256,256,0,0,6.816290671872915e-05,0.001708840271644158,0.004914023136246361,0.001554419156548393,0.0,0.0
primary,mainland,0.0,0.5,0.3,40,256,256,0,0,0.00579798524455875,0.003717911517309167,0.022720910731921486,0.0028307193535907107,0.0,0.0
primary,mainland,0.0,0.5,0.3,50,256,256,0,0,0.007131827906162609,0.004018266005642688,0.02498039508945448,0.003130639712280129,0.0,0.0
primary,mainland,0.0,0.5,0.3,100,256,256,0,0,0.004343948703495099,0.004713630030088444,0.0340031178641883,0.003838606283670603,0.0,0.0
primary,mainland,0.0,0.5,0.3,200,256,256,0,0,0.0041583359487440755,0.004819771312388736,0.03703539221665257,0.004280214851429898,0.0,0.0
primary,mainland,0.0,0.5,0.3,400,256,256,0,0,0.004146467826461549,0.005114968079614947,0.03830274665742045,0.0044580688472284045,0.0,0.0
primary,mainland,0.0,0.5,0.7,10,256,256,0,0,0.0005975422830880252,0.0018728797929632194,0.0056457892261552785,0.0014880575311231991,0.0,0.0
primary,mainland,0.0,0.5,0.7,40,256,256,0,0,-9.169190077580385e-05,0.0037351738883750845,0.02263536211264944,0.0029208777821413943,0.0,0.0
primary,mainland,0.0,0.5,0.7,50,256,256,0,0,0.002373676679052327,0.003958962286824356,0.02794084802041241,0.00302463119486141,0.0,0.0
primary,mainland,0.0,0.5,0.7,100,256,256,0,0,0.002400467649006663,0.004677750921786996,0.040426586963717565,0.003683850763218138,0.0,0.0
primary,mainland,0.0,0.5,0.7,200,256,256,0,0,0.0035943938001211347,0.004895035306159978,0.04319353917036293,0.004020354538795221,0.0,0.0
primary,mainland,0.0,0.5,0.7,400,256,256,0,0,0.003277178904642629,0.004939274626729567,0.045569666695387964,0.004012940437074769,0.0,0.0
primary,mainland,0.75,0.0,0.3,10,256,256,0,0,0.0008738206324638927,0.0010649821693850155,0.005201769493463153,0.0010296060294900503,0.0,0.0
primary,mainland,0.75,0.0,0.3,40,256,34,207,212,0.00753766495339665,0.00646716300574084,0.013427239193647297,0.007226828513153065,-0.01953125,0.01953125
primary,mainland,0.75,0.0,0.3,50,256,20,224,229,-0.0044692778664028624,0.006545560925218852,0.023615325469222584,0.009528383930154297,-0.01953125,0.01701640272961996
primary,mainland,0.75,0.0,0.3,100,256,1,253,254,-0.012472043653034226,,0.011794761906150808,,-0.00390625,0.006774661907760474
primary,mainland,0.75,0.0,0.3,200,256,0,256,256,,,,,0.0,0.0
primary,mainland,0.75,0.0,0.3,400,256,0,256,256,,,,,0.0,0.0
primary,mainland,0.75,0.0,0.7,10,256,256,0,0,-0.0006763435593665039,0.0010879189963880407,0.003143522702200848,0.0009797324551924333,0.0,0.0
primary,mainland,0.75,0.0,0.7,40,256,49,196,192,-0.004274436248065955,0.006028688102063308,0.004922932581830001,0.005059813385043416,0.015625,0.019933060465212156
primary,mainland,0.75,0.0,0.7,50,256,33,215,213,-0.008040021264253735,0.008406319027295613,0.006630360903619063,0.0063284814966419415,0.0078125,0.016598070386756574
primary,mainland,0.75,0.0,0.7,100,256,4,248,247,-0.022788953895185232,0.02820434101850034,-0.00807754601872851,0.010808097117571658,0.00390625,0.011739157068134966
primary,mainland,0.75,0.0,0.7,200,256,0,256,256,,,,,0.0,0.0
primary,mainland,0.75,0.0,0.7,400,256,0,256,256,,,,,0.0,0.0
primary,mainland,0.75,0.5,0.3,10,256,256,0,0,0.00045138569066573066,0.0007041534534506745,-0.0005664247467017883,0.0006364452386227659,0.0,0.0
primary,mainland,0.75,0.5,0.3,40,256,256,0,0,0.0019396986222797459,0.002105109594197693,-0.00021196778767995357,0.0020404237092771097,0.0,0.0
primary,mainland,0.75,0.5,0.3,50,256,256,0,0,0.0023549486587311655,0.0024722332901253212,-0.00045409077223293654,0.002263334723547302,0.0,0.0
primary,mainland,0.75,0.5,0.3,100,256,256,0,0,0.003981084793895554,0.003488675132465656,0.0006729965756931907,0.0030782164907730107,0.0,0.0
primary,mainland,0.75,0.5,0.3,200,256,256,0,0,0.006854429682878962,0.0041545323582329605,-0.0022100195900187974,0.003944322678368224,0.0,0.0
primary,mainland,0.75,0.5,0.3,400,256,256,0,0,0.013949426442246898,0.004723191092888987,-0.0001842873318838355,0.004422002489828579,0.0,0.0
primary,mainland,0.75,0.5,0.7,10,256,256,0,0,-0.00044665579764118207,0.0006800887702830034,-0.0006556998647636945,0.0006612770440391709,0.0,0.0
primary,mainland,0.75,0.5,0.7,40,256,256,0,0,0.001622195520016789,0.002018184682156485,6.95429765473828e-05,0.0019801452183206784,0.0,0.0
primary,mainland,0.75,0.5,0.7,50,256,256,0,0,0.0027221038899039145,0.0022444507235768367,-0.000954102155079277,0.0022930296632236104,0.0,0.0
primary,mainland,0.75,0.5,0.7,100,256,256,0,0,-0.0027317303370223596,0.003231561898029356,-0.0027545386295199045,0.0032847588068077773,0.0,0.0
primary,mainland,0.75,0.5,0.7,200,256,256,0,0,-0.0038076208995983006,0.0040654702909503,-0.0028181065782483016,0.004226180336163104,0.0,0.0
primary,mainland,0.75,0.5,0.7,400,256,256,0,0,-0.004949032554698197,0.004544318519679903,-0.005970475180113139,0.00465710460623692,0.0,0.0
